대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명,,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4304,미생물학적 식품위해인자 검출기술(Food preservation),430402,"분자생물학적, 면역학적 식품위해인자 검출 및 추적기술 (Molecular biological or immunological techniqu",,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4304,미생물학적 식품위해인자 검출기술(Food preservation),430403,복합기술을 이용한 미생물학적 식품위해인자 검출 및 추적기술 (Combinatory practices for identification,,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4304,미생물학적 식품위해인자 검출기술(Food preservation),430404,식중독균의 유전체 기능 분석기술(Functional genomics of food-borne pathogens),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4304,미생물학적 식품위해인자 검출기술(Food preservation),430499,기타 미생물학적 식품위해인자 검출 관련기술(Other identification of microbial hazards related technol,,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4305,미생물학적 식품위해인자 제어기술(Control practices of microbial hazards),430501,미생물 독소 정제 및 제어기술(Identification and control of microbial toxins),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4305,미생물학적 식품위해인자 제어기술(Control practices of microbial hazards),430502,병원성인자 조절 및 제어기술(Identification and control of virulence factors),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4305,미생물학적 식품위해인자 제어기술(Control practices of microbial hazards),430503,병원성 유전자 동정 및 제어기술(Identification and regulation of virulence genes),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4305,미생물학적 식품위해인자 제어기술(Control practices of microbial hazards),430504,식중독균 불활성화 및 제어기술(Inactivation and control of food-borne pathogens),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4305,미생물학적 식품위해인자 제어기술(Control practices of microbial hazards),430505,운영 및 관리시스템을 통한 식품위해인자 제어기술(Risk management of food-borne hazards),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4306,식품안전성 평가·향상 기술(Assessment and improvement of food safety),430601,미생물학적 위해요소 평가기술(Risk analysis of microbial spoilage),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4306,식품안전성 평가·향상 기술(Assessment and improvement of food safety),430602,"물리, 화학적 위해요소 평가기술(Risk analysis of physicochemical spoilage)",,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4306,식품안전성 평가·향상 기술(Assessment and improvement of food safety),430603,통계적 방법을 통한 안전성 평가기술(Statistical analysis of food spoilage),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4306,식품안전성 평가·향상 기술(Assessment and improvement of food safety),430604,실시간 모니터링을 통한 안전성 평가기술(Real-time monitoring of food food safety),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4306,식품안전성 평가·향상 기술(Assessment and improvement of food safety),430605,"가공, 유통, 소비과정의 통합적 안전성 평가 기술(Risk assessment of foods in processing and preservati",,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4306,식품안전성 평가·향상 기술(Assessment and improvement of food safety),430606,식품원료의 안전성 확보 및 향상기술(Improvement of raw food safety),,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4306,식품안전성 평가·향상 기술(Assessment and improvement of food safety),430699,기타 식품안전성 평가·향상 관련기술(Other risk analysis and improvement of food safety related techn,,,,,,,,,
43,식품미생물학·안전성 기술(Food microbiology & food safety),4307,기타식품미생물학·안전성 기술 관련기술(Other food microbiology & food safety related technologies),430799,기타식품미생물학·안전성 기술 관련기술(Other food microbiology & food safety? related technologies),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4401,기능성 및 식품 신소재 탐색기술(Search for functional food or new biomaterials),440101,미생물 소재 탐색기술(Search for microbial food resources),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4401,기능성 및 식품 신소재 탐색기술(Search for functional food or new biomaterials),440102,동물소재 탐색기술(Search for animal food resources),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4401,기능성 및 식품 신소재 탐색기술(Search for functional food or new biomaterials),440103,식물소재 탐색기술(Search for plant food resources),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4401,기능성 및 식품 신소재 탐색기술(Search for functional food or new biomaterials),440199,기타 기능성 및 식품신소재 탐색 관련기술(Other Search for functional food or new biomaterials related,,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4402,식품 기능성 규명 및 평가기술(Food functionality identification and evaluation),440201,기능성 소재 동정 및 정량기술(Functional resources identification),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4402,식품 기능성 규명 및 평가기술(Food functionality identification and evaluation),440202,In vitro 기능성 평가기술(In vitro functionality evaluation),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4402,식품 기능성 규명 및 평가기술(Food functionality identification and evaluation),440203,In vivo 기능성 평가기술(In vivo functionality evaluation),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4402,식품 기능성 규명 및 평가기술(Food functionality identification and evaluation),440204,식품 기능성 규명 임상평가 관련기술(Food functionality identification and clinical evaluation),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4402,식품 기능성 규명 및 평가기술(Food functionality identification and evaluation),440299,기타 식품 기능성 규명 및 평가 관련기술(Other food functionality identification and evaluation relate,,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4403,기능성 식품소재 개발기술(Functional food biomaterial development),440301,전통식품 유래 기능성 소재 개발기술(Traditional food-derived functional resources development),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4403,기능성 식품소재 개발기술(Functional food biomaterial development),440302,기능성 탄수화물소재 개발기술(Carbohydrate-based functional biomaterial development),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4403,기능성 식품소재 개발기술(Functional food biomaterial development),440303,기능성 단백질 및 펩타이드소재 개발기술(Functional Protein and peptide-based functional biomaterial d,,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4403,기능성 식품소재 개발기술(Functional food biomaterial development),440304,기능성 지질소재 개발기술(Lipid-based functional biomaterial development),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4403,기능성 식품소재 개발기술(Functional food biomaterial development),440305,식물성분소재 개발이용기술(Plant-derived biomaterial development and utilization),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4403,기능성 식품소재 개발기술(Functional food biomaterial development),440399,기타 기능성 식품소재 개발 관련기술(Other Functional food biomaterial development related technologie,,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4404,식품 신소재 개발 기술(New food biomaterial development),440401,식품 풍미소재 개발기술(Food flavor biomaterial development),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4404,식품 신소재 개발 기술(New food biomaterial development),440402,식품 색소소재 개발기술(Food-grade color ingredients development),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4404,식품 신소재 개발 기술(New food biomaterial development),440403,식품 물성소재 개발기술(Food rheology improving material development),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4404,식품 신소재 개발 기술(New food biomaterial development),440499,기타 식품신소재 개발 관련기술(Other new food biomaterial development related technologies),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4405,기능성 및 식품 신소재 생산공정 기술(Functional or new food biomaterial manufacturing and process eng,440501,기능성 및 식품 신소재 분리 및 정제기술(Functional and new food biomaterial isolation and purificatio,,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4405,기능성 및 식품 신소재 생산공정 기술(Functional or new food biomaterial manufacturing and process eng,440502,기능성 및 식품 신소재 대량생산기술(Functional and new food biomaterial mass production),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4405,기능성 및 식품 신소재 생산공정 기술(Functional or new food biomaterial manufacturing and process eng,440503,기능성 및 식품 신소재 제품화기술(Functional and new food biomaterial production),,,,,,,,,
44,기능성 식품·신소재 기술(Functional foods & new biomaterials),4405,기능성 및 식품 신소재 생산공정 기술(Functional or new food biomaterial manufacturing and process eng,440599,기타 기능성 및 식품 신소재 생산공정 관련기술(Other functional or new food biomaterial manufacturing ,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4501,영양소에 의한 유전자 발현 조절 기술(Control of gene expression by nutrient),450101,영양소별 발현조절 유전자 탐색기술(Search for expression-controlled genes by each nutrient),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4501,영양소에 의한 유전자 발현 조절 기술(Control of gene expression by nutrient),450102,비만 및 만성질환 관련 유전자 발현 조절기술(Control of obesity and chronic disease related gene expre,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4501,영양소에 의한 유전자 발현 조절 기술(Control of gene expression by nutrient),450103,생애 주기별 유전자 발현 조절기술(Control of gene expression for life span),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4501,영양소에 의한 유전자 발현 조절 기술(Control of gene expression by nutrient),450199,기타 영양소에 의한 유전자발현 조절 관련기술(Other control of gene expression by nutrient related tec,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4502,영양·비영양 물질의 생체내 이용률 증진 기술(Enhancement of nutrient and non-nutrient bioavailability,450201,영양물질과 비영양물질간의 상호작용 확인 및 조절기술 (Elucidation and control of nutrient and non-nut,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4502,영양·비영양 물질의 생체내 이용률 증진 기술(Enhancement of nutrient and non-nutrient bioavailability,450202,영양물질과 약물간의 상호작용 확인 및 조절기술(Elucidation and control of drug and nutrient interacri,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4502,영양·비영양 물질의 생체내 이용률 증진 기술(Enhancement of nutrient and non-nutrient bioavailability,450203,영양물질의 흡수율 및 생체 내 이용률 증진기술(Enhancement of nutrient absorption and bioavailability),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4502,영양·비영양 물질의 생체내 이용률 증진 기술(Enhancement of nutrient and non-nutrient bioavailability,450204,영양물질의 필요량 판정기술(Assessment of nutrient requirement),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4502,영양·비영양 물질의 생체내 이용률 증진 기술(Enhancement of nutrient and non-nutrient bioavailability,450299,기타 영양·비영양 물질의 생체내 이용률 증진 관련기술(Other enhancement of nutrient and non-nutrient ,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4503,대상별 영양상태 관리 및 증진 기술(Nutritional status management and enhancement in target population,450301,대상별 영양상태 판정기술 (Nutritional assessment),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4503,대상별 영양상태 관리 및 증진 기술(Nutritional status management and enhancement in target population,450302,식품섭취량 조사기술 (Dietary intake assessment),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4503,대상별 영양상태 관리 및 증진 기술(Nutritional status management and enhancement in target population,450303,집단의 영양 응급사태 관리기술(Management of nutritional emergency),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4503,대상별 영양상태 관리 및 증진 기술(Nutritional status management and enhancement in target population,450304,취약집단의 영양증진 대책 수립기술 (Policy making for enhancement in nutritional status of vulnerable,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4503,대상별 영양상태 관리 및 증진 기술(Nutritional status management and enhancement in target population,450399,기타 대상별 영양상태 관리 및 증진 관련기술(Other nutritional status management and enhancement in ta,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4504,영양교육 및 영양중재 기술(Nutrition education and intervention),450401,대상별 영양교육 기술 (Target-oriented nutrition education),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4504,영양교육 및 영양중재 기술(Nutrition education and intervention),450402,대상집단별 영양중재 기술(Target-oriented nutrition intervention),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4504,영양교육 및 영양중재 기술(Nutrition education and intervention),450403,영양정보 제공기술 (Dissemination of nutrition information),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4504,영양교육 및 영양중재 기술(Nutrition education and intervention),450404,영양정책 및 프로그램의 평가·개선 기술 (Evaluation and improvement of Nutrition policy and program),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4504,영양교육 및 영양중재 기술(Nutrition education and intervention),450499,기타 영양교육 및 영양중재 관련기술(Other nutrition education and intervention related technologies),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4505,조리의 표준화 및 평가 기술(Standardization and evaluation of cooking),450501,상용식품의 조리법 표준화기술(Standardization of cooking method for common dishes),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4505,조리의 표준화 및 평가 기술(Standardization and evaluation of cooking),450502,조리방법에 따른 식품특성 평가기술(Evaluation of food characteristics by cooking),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4505,조리의 표준화 및 평가 기술(Standardization and evaluation of cooking),450503,조리식품의 잔류영양소 평가기술(Evaluation of remained nutrients in cooked food),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4505,조리의 표준화 및 평가 기술(Standardization and evaluation of cooking),450504,새로운 조리방법 개발 및 적용기술(Development of new cooking method and its application),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4505,조리의 표준화 및 평가 기술(Standardization and evaluation of cooking),450599,기타 조리의 표준화 및 평가 관련기술(Other Standardization and evaluation of cooking related technolo,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4506,전통음식산업활성화 기술(Promotion of traditional food),450601,전통음식의 건강지향 효과 분석기술(Evaluation of health benefits from traditional foods),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4506,전통음식산업활성화 기술(Promotion of traditional food),450602,전통음식의 조리법 간편화기술(Modification and improvement of traditional cooking methods),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4506,전통음식산업활성화 기술(Promotion of traditional food),450603,전통음식의 국제화(경쟁력 강화) 기술(Globalization of traditional foods),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4506,전통음식산업활성화 기술(Promotion of traditional food),450699,기타 전통음식산업 활성화 관련기술(Other Promotion of traditional food related technologies),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4507,급식산업 효율성 제고 기술(Efficiency improvement in? food service),450701,식재료 사용량 절감기술(Curtailment of food material use),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4507,급식산업 효율성 제고 기술(Efficiency improvement in? food service),450702,음식물 쓰레기 절감기술 (food waste reduction),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4507,급식산업 효율성 제고 기술(Efficiency improvement in? food service),450703,노인 및 소외계층에 대한 효율적 급식기술(Efficient food service for the elderly and alienated),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4507,급식산업 효율성 제고 기술(Efficiency improvement in? food service),450704,학교급식의 영양 및 위생관리기술(Nutrition and food hygiene in school food service),,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4507,급식산업 효율성 제고 기술(Efficiency improvement in? food service),450799,기타 급식산업 효율성 제고 관련기술(Other Efficiency improvement in food service related technologies,,,,,,,,,
45,영양·조리과학기술(Nutrition & cookery science),4508,기타 영양·조리과학 관련기술(Other Nutrition & cookery science related technologies),450899,기타 영양·조리과학 관련기술 (Other Nutrition & cookery science related technologies),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4601,특정 영양소의 질환 관련성 판정기술(Nutritional assessment for diseases),460101,심혈관 질환과 영양관련 판정기술(Nutritional assessment for cardiovascular disease),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4601,특정 영양소의 질환 관련성 판정기술(Nutritional assessment for diseases),460102,당뇨병과 영양관련 판정기술(Nutritional assessment for diabetes mellitus),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4601,특정 영양소의 질환 관련성 판정기술(Nutritional assessment for diseases),460103,간질환과 영양관련 판정기술(Nutritional assessment for liver disease),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4601,특정 영양소의 질환 관련성 판정기술(Nutritional assessment for diseases),460104,신장질환과 영양관련 판정기술(Nutritional assessment for renal disease),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4601,특정 영양소의 질환 관련성 판정기술(Nutritional assessment for diseases),460199,기타 특정 영양소의 질환 관련성 판정 관련기술(Other nutritional assessment for diseases related techn,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4602,영양관련 질환 예방 및 질환별 영양관리 기술(Prevention of diet-related diseases and nutritional care),460201,영양취약·과다 집단 탐색기술(Search for over- and under-nourished population),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4602,영양관련 질환 예방 및 질환별 영양관리 기술(Prevention of diet-related diseases and nutritional care),460202,식사관련 만성질환 예방기술(Prevention of diet-related chronic diseases),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4602,영양관련 질환 예방 및 질환별 영양관리 기술(Prevention of diet-related diseases and nutritional care),460203,질환별 식사처방 기술(Dietary prescription for diseases),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4602,영양관련 질환 예방 및 질환별 영양관리 기술(Prevention of diet-related diseases and nutritional care),460204,질환관련 주요 인자의 유전자 변이형에 따른 임상영양관리기술 (Medical nutrition on genetic polymorphis,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4602,영양관련 질환 예방 및 질환별 영양관리 기술(Prevention of diet-related diseases and nutritional care),460205,인터넷을 이용한 영양상담·관리기술(Internet nutrition counselling and care),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4602,영양관련 질환 예방 및 질환별 영양관리 기술(Prevention of diet-related diseases and nutritional care),460299,기타 영양관련 질환 예방 및 질환별 영양관리 관련기술 (Other prevention of diet-related diseases and n,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4603,특수영양식품 임상영양효과 검증 기술(Inspection of the effect of special food on medical nutrition),460301,영양보충용 식품 임상영양효과 검증기술(Inspection of the effect of food supplements on medical nutrit,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4603,특수영양식품 임상영양효과 검증 기술(Inspection of the effect of special food on medical nutrition),460302,질환별 환자용 식품 효능 검증기술(Inspection of the efficacy of foods specific for patients with dise,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4603,특수영양식품 임상영양효과 검증 기술(Inspection of the effect of special food on medical nutrition),460303,식사대용식품의 식사대체 효과 검증기술(Inspection for the effect of food substitutes),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4603,특수영양식품 임상영양효과 검증 기술(Inspection of the effect of special food on medical nutrition),460399,기타 특수 영양식품 임상영양효과 검증 관련기술(Other inspection of the effect of special food on medi,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4604,기능성식품의 임상영양 이용 기술(Application of functional foods in medical nutrition),460401,기능성 인자의 질환 관련성 규명(Clarification of the functional factors related to diseases),,,,,,,,,
46,임상영양학(Medical nutrition therapy),4604,기능성식품의 임상영양 이용 기술(Application of functional foods in medical nutrition),460402,대상별 기능성 식품의 임상영양 이용기술(Specific application of functional foods in medical nutrition,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4604,기능성식품의 임상영양 이용 기술(Application of functional foods in medical nutrition),460499,기타 기능성 식품의 임상영양 이용기술 관련기술(Other application of functional foods in medical nutri,,,,,,,,,
46,임상영양학(Medical nutrition therapy),4605,기타 임상영양학 관련기술(Other medical nutrition therapy related technologies),460599,기타 임상영양학 관련기술(Other medical nutrition therapy related technologies),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4701,식품유전자 이용기술(Food genome regulation),470101,식품유전자 재조합 기술(Food recombinant DNA technique),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4701,식품유전자 이용기술(Food genome regulation),470102,식품 유전자 발현 및 조절 기술 (Food gene expression and regulation),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4701,식품유전자 이용기술(Food genome regulation),470103,식품 유전체 기능 분석 기술 (Food functional genomics),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4701,식품유전자 이용기술(Food genome regulation),470199,기타 식품유전자 이용 관련기술(Other food genome regulation related technologies),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4702,식품단백질공학기술(Food protein engineering),470201,식품 재조합 단백질 분리정제 기술(Food recombinant protein isolation and purification),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4702,식품단백질공학기술(Food protein engineering),470202,식품 재조합 단백질 구조분석 및 기능조절 기술(Structure analysis and functional control of food recom,,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4702,식품단백질공학기술(Food protein engineering),470203,식품 재조합 단백질 생산 기술(Food recombinant protein production),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4702,식품단백질공학기술(Food protein engineering),470204,식품 펩타이드 합성·이용 기술(Food peptide synthesis and utilization),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4702,식품단백질공학기술(Food protein engineering),470299,기타 식품 단백질 공학 관련기술(Other food protein engineering related technologies),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4703,식품효소공학기술(Food enzyme technology),470301,식품효소탐색 생물공학기술 (Food enzyme screening),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4703,식품효소공학기술(Food enzyme technology),470302,식품효소 대량생산 및 제제화 기술(Mass production and formulation of food enzymes),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4703,식품효소공학기술(Food enzyme technology),470303,식품효소의 산업적 이용 기술(Industrial use of food enzymes),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4703,식품효소공학기술(Food enzyme technology),470304,식품효소 반응공학 기술 (Food enzyme kinetics),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4703,식품효소공학기술(Food enzyme technology),470399,기타 식품효소공학 관련기술 (Other food enzyme related technologies),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4704,식품생물 공정기술(Food bioprocessing),470401,식품 동물세포 배양공학 기술(Animal food tissue culture),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4704,식품생물 공정기술(Food bioprocessing),470402,식품 식물세포 배양공학 기술 (Plant food tissue culture),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4704,식품생물 공정기술(Food bioprocessing),470499,기타 식품생물공정 관련기술(Other food bioprocessing related technologies),,,,,,,,,
47,식품생물 공학기술(Food biotechnology),4705,기타 식품생물공학기술 관련기술(Other food biotechnology related technologies),470599,기타 식품생물공학기술 관련기술 (Other food biotechnology related technologies),,,,,,,,,
51,신소재(New material),5101,미백(Whitening),510101,Depigmentation 기술(Depigmentation (whitening)),,,,,,,,,
51,신소재(New material),5101,미백(Whitening),510102,Cytokine regulation 기술(Cytokines regulation),,,,,,,,,
51,신소재(New material),5101,미백(Whitening),510103,멜라닌 생성 억제기술(Inhibition (or Regulation) of melanin production),,,,,,,,,
51,신소재(New material),5101,미백(Whitening),510104,Tyrosinase 및 관련효소 활성 억제기술(Inhibition of tyrosinase & tyrosinase-related proteins(TRPs)),,,,,,,,,
51,신소재(New material),5101,미백(Whitening),510105,Melanozome 단백질 조절기술(Regulation of melanosomal proteins),,,,,,,,,
51,신소재(New material),5101,미백(Whitening),510199,기타 미백 관련기술(Other whitening related technologies),,,,,,,,,
51,신소재(New material),5102,주름방지 및 개선(Wrinkle treatment),510201,각화조절 물질 개발기술(Keratinization-regulating materials),,,,,,,,,
51,신소재(New material),5102,주름방지 및 개선(Wrinkle treatment),510202,피부 glycosaminoglycans(GAGs) 생성 촉진기술 (Stimulation of glycosaminoglycans(GAGs) production),,,,,,,,,
51,신소재(New material),5102,주름방지 및 개선(Wrinkle treatment),510203,Elastin 생성 및 분해 촉진기술(Stimulation of elastin production and decomposition),,,,,,,,,
51,신소재(New material),5102,주름방지 및 개선(Wrinkle treatment),510204,Collagen 생성 촉진기술(Stimulation of collagen production),,,,,,,,,
51,신소재(New material),5102,주름방지 및 개선(Wrinkle treatment),510205,Matrix metallo proteinase (MMP) 억제기술(Inhibition of matrix metallo proteinase (MMP)),,,,,,,,,
51,신소재(New material),5102,주름방지 및 개선(Wrinkle treatment),510206,Dermo epidermal junction 강화기술(Dermo-epidermal junction reinforcement),,,,,,,,,
51,신소재(New material),5102,주름방지 및 개선(Wrinkle treatment),510299,기타 주름방지 및 개선 관련기술(Other wrinkle treatment related technologies),,,,,,,,,
51,신소재(New material),5103,자외선차단(UV protection),510301,유기계 자외선 흡수제 개발기술(Organic UV absorbers),,,,,,,,,
51,신소재(New material),5103,자외선차단(UV protection),510302,무기계 자외선 차단제 개발기술(Inorganic UV blockers),,,,,,,,,
51,신소재(New material),5103,자외선차단(UV protection),510399,기타 자외선차단 관련기술(Other UV protection related technologies),,,,,,,,,
51,신소재(New material),5104,보습(Hydration),510401,유연화제 물질 개발기술(skin softening materials),,,,,,,,,
51,신소재(New material),5104,보습(Hydration),510402,자유수 및 결합수를 갖는 물질 개발기술(Development of free or binding water-containing materials),,,,,,,,,
51,신소재(New material),5104,보습(Hydration),510403,Muco 다당류 개발기술(Mucopolysaccharides (or glycosaminoglycans) development),,,,,,,,,
51,신소재(New material),5104,보습(Hydration),510404,피부장벽 강화 물질 개발기술(Skin barrier reinforcement materials),,,,,,,,,
51,신소재(New material),5104,보습(Hydration),510499,기타 보습 관련기술(Other hydration related technologies),,,,,,,,,
51,신소재(New material),5105,피지조절 및 여드름,510501,항 androgen 물질 개발기술(Development of anti-androgenic materials),,,,,,,,,
51,신소재(New material),5105,피지조절 및 여드름,510502,"항균, 항염 물질 개발기술(Development of anti-microbial/anti-inflammatory materials)",,,,,,,,,
51,신소재(New material),5105,피지조절 및 여드름,510503,지질 합성 및 분해 조절기술(Regulation of skin lipid production and hydrolysis),,,,,,,,,
51,신소재(New material),5105,피지조절 및 여드름,510599,기타 피지조절 및 여드름 관련기술(Other sebum control & acne related technologies),,,,,,,,,
51,신소재(New material),5106,자극완화(Skin irritation relief),510601,항 염증제 개발 기술(Development of anti-inflammatory materials),,,,,,,,,
51,신소재(New material),5106,자극완화(Skin irritation relief),510602,프로스타글란딘(prostaglandin)생성 억제제 개발기술(Inhibitors of prostaglandin production),,,,,,,,,
51,신소재(New material),5106,자극완화(Skin irritation relief),510603,Cytokine regulation 기술(Cytokine regulation),,,,,,,,,
51,신소재(New material),5106,자극완화(Skin irritation relief),510604,피부장벽 강화 물질 개발기술(Skin barrier reinforcement materials),,,,,,,,,
51,신소재(New material),5106,자극완화(Skin irritation relief),510605,기능성 물질의 자극완화 기술(Skin irritation relief of skin-functioning materials),,,,,,,,,
51,신소재(New material),5106,자극완화(Skin irritation relief),510606,서방형 기제 개발기술(Development of controlled releasing formula),,,,,,,,,
51,신소재(New material),5106,자극완화(Skin irritation relief),510699,기타 자극완화 관련기술(Other skin irritation relief related technologies),,,,,,,,,
51,신소재(New material),5107,항산화(Anti-oxidation),510701,Free radical 생성 억제기술(Inhibitioin of free radical formation),,,,,,,,,
51,신소재(New material),5107,항산화(Anti-oxidation),510702,Radical scavenging 기술(Radical scavenging technology),,,,,,,,,
51,신소재(New material),5107,항산화(Anti-oxidation),510703,항 산화 관련 효소 활성화 기술(Activation of anti-oxidative enzymes),,,,,,,,,
51,신소재(New material),5107,항산화(Anti-oxidation),510799,기타 항산화 관련기술(Other anti-oxidation related technologies),,,,,,,,,
51,신소재(New material),5108,육모(Hair growth),510801,항 남성 hormone제 개발기술(Development of anti-androgenic materials),,,,,,,,,
51,신소재(New material),5108,육모(Hair growth),510802,혈행 촉진제 개발기술(Blood circulation stimulating materials),,,,,,,,,
